Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-03-15 03:27:06+00:00,,T06,External power ref.:2000kW,
2017-03-15 03:57:06+00:00,,T06,External power ref.:2000kW,
2017-03-15 04:15:59+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-15 04:27:05+00:00,,T06,External power ref.:2000kW,
2017-03-15 04:57:05+00:00,,T06,External power ref.:2000kW,
2017-03-15 05:27:05+00:00,,T06,External power ref.:2000kW,
2017-03-15 05:57:05+00:00,,T06,External power ref.:2000kW,
2017-03-15 06:27:05+00:00,,T06,External power ref.:2000kW,
2017-03-15 06:57:04+00:00,,T06,External power ref.:2000kW,
2017-03-15 07:27:04+00:00,,T06,External power ref.:2000kW,
2017-03-15 07:28:53+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-15 07:57:04+00:00,,T06,External power ref.:2000kW,
2017-03-15 08:05:21+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-15 08:27:04+00:00,,T06,External power ref.:2000kW,
2017-03-15 08:57:04+00:00,,T06,External power ref.:2000kW,
2017-03-15 09:27:04+00:00,,T06,External power ref.:2000kW,
2017-03-15 09:37:32+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 56Â°C",
2017-03-15 09:57:03+00:00,,T06,External power ref.:2000kW,
2017-03-15 10:27:03+00:00,,T06,External power ref.:2000kW,
2017-03-15 10:57:02+00:00,,T06,External power ref.:2000kW,
2017-03-15 11:27:02+00:00,,T06,External power ref.:2000kW,
2017-03-15 11:45:24+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-15 11:57:02+00:00,,T06,External power ref.:2000kW,
2017-03-15 12:01:17+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-15 12:27:02+00:00,,T06,External power ref.:2000kW,
2017-03-15 12:57:02+00:00,,T06,External power ref.:2000kW,
2017-03-15 13:27:01+00:00,,T06,External power ref.:2000kW,
2017-03-15 13:49:40+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-15 13:57:01+00:00,,T06,External power ref.:2000kW,
2017-03-15 14:06:26+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-15 14:27:01+00:00,,T06,External power ref.:2000kW,
2017-03-15 14:57:01+00:00,,T06,External power ref.:2000kW,
2017-03-15 15:27:00+00:00,,T06,External power ref.:2000kW,
2017-03-15 15:57:00+00:00,,T06,External power ref.:2000kW,
2017-03-15 15:58:58+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-15 16:15:12+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-15 16:27:00+00:00,,T06,External power ref.:2000kW,
2017-03-15 16:57:00+00:00,,T06,External power ref.:2000kW,
2017-03-15 17:26:59+00:00,,T06,External power ref.:2000kW,
2017-03-15 17:29:41+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-15 17:46:12+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-15 17:56:59+00:00,,T06,External power ref.:2000kW,
2017-03-15 18:23:44+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-15 18:26:59+00:00,,T06,External power ref.:2000kW,
2017-03-15 18:40:29+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-15 18:56:51+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-15 18:56:59+00:00,,T06,External power ref.:2000kW,
2017-03-15 19:12:39+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-15 19:14:19+00:00,,T06,"Nac.vent.2, nac/gear: 29/ 53Â°C",
2017-03-15 19:26:58+00:00,,T06,External power ref.:2000kW,
2017-03-15 19:56:58+00:00,,T06,External power ref.:2000kW,
2017-03-15 20:26:58+00:00,,T06,External power ref.:2000kW,
2017-03-15 20:56:58+00:00,,T06,External power ref.:2000kW,
2017-03-15 21:26:57+00:00,,T06,External power ref.:2000kW,
2017-03-15 21:56:57+00:00,,T06,External power ref.:2000kW,
2017-03-15 22:26:57+00:00,,T06,External power ref.:2000kW,
2017-03-15 22:56:57+00:00,,T06,External power ref.:2000kW,
2017-03-15 23:26:56+00:00,,T06,External power ref.:2000kW,
2017-03-15 23:56:56+00:00,,T06,External power ref.:2000kW,
2017-03-16 00:26:56+00:00,,T06,External power ref.:2000kW,
2017-03-16 00:56:55+00:00,,T06,External power ref.:2000kW,
2017-03-16 01:26:55+00:00,,T06,External power ref.:2000kW,
2017-03-16 01:56:55+00:00,,T06,External power ref.:2000kW,
2017-03-16 02:26:55+00:00,,T06,External power ref.:2000kW,
2017-03-16 02:56:55+00:00,,T06,External power ref.:2000kW,
2017-03-16 03:26:55+00:00,,T06,External power ref.:2000kW,
2017-03-16 03:56:54+00:00,,T06,External power ref.:2000kW,
2017-03-16 04:26:54+00:00,,T06,External power ref.:2000kW,
2017-03-16 04:56:54+00:00,,T06,External power ref.:2000kW,
2017-03-16 05:26:54+00:00,,T06,External power ref.:2000kW,
2017-03-16 05:56:53+00:00,,T06,External power ref.:2000kW,
2017-03-16 06:26:53+00:00,,T06,External power ref.:2000kW,
2017-03-16 06:56:53+00:00,,T06,External power ref.:2000kW,
2017-03-16 07:26:53+00:00,,T06,External power ref.:2000kW,
2017-03-16 07:56:52+00:00,,T06,External power ref.:2000kW,
2017-03-16 08:26:52+00:00,,T06,External power ref.:2000kW,
2017-03-16 08:56:52+00:00,,T06,External power ref.:2000kW,
2017-03-16 09:26:52+00:00,,T06,External power ref.:2000kW,
2017-03-16 09:56:52+00:00,,T06,External power ref.:2000kW,
2017-03-16 10:26:51+00:00,,T06,External power ref.:2000kW,
2017-03-16 10:56:51+00:00,,T06,External power ref.:2000kW,
2017-03-16 11:26:51+00:00,,T06,External power ref.:2000kW,
2017-03-16 11:56:51+00:00,,T06,External power ref.:2000kW,
2017-03-16 12:26:50+00:00,,T06,External power ref.:2000kW,
2017-03-16 12:56:50+00:00,,T06,External power ref.:2000kW,
2017-03-16 13:26:50+00:00,,T06,External power ref.:2000kW,
2017-03-16 13:56:50+00:00,,T06,External power ref.:2000kW,
2017-03-16 14:26:49+00:00,,T06,External power ref.:2000kW,
2017-03-16 14:56:49+00:00,,T06,External power ref.:2000kW,
2017-03-16 15:15:16+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-16 15:26:49+00:00,,T06,External power ref.:2000kW,
2017-03-16 15:56:49+00:00,,T06,External power ref.:2000kW,
2017-03-16 16:26:48+00:00,,T06,External power ref.:2000kW,
2017-03-16 16:27:21+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-16 16:56:48+00:00,,T06,External power ref.:2000kW,
2017-03-16 17:26:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 17:56:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 18:26:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 18:56:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 19:26:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 19:56:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 20:26:47+00:00,,T06,External power ref.:2000kW,
2017-03-16 20:29:06+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-16 20:37:38+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-16 20:56:46+00:00,,T06,External power ref.:2000kW,
2017-03-16 20:58:21+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-16 21:14:29+00:00,,T06,"HV Trafo. vent. 1, temp:  3Â°C",
2017-03-16 21:26:46+00:00,,T06,External power ref.:2000kW,
2017-03-16 21:56:46+00:00,,T06,External power ref.:2000kW,
2017-03-16 22:26:46+00:00,,T06,External power ref.:2000kW,
2017-03-16 22:56:45+00:00,,T06,External power ref.:2000kW,
2017-03-16 23:26:45+00:00,,T06,External power ref.:2000kW,
2017-03-16 23:56:45+00:00,,T06,External power ref.:2000kW,
2017-03-17 00:26:45+00:00,,T06,External power ref.:2000kW,
2017-03-17 00:56:44+00:00,,T06,External power ref.:2000kW,
2017-03-17 01:26:44+00:00,,T06,External power ref.:2000kW,
2017-03-17 01:56:43+00:00,,T06,External power ref.:2000kW,
2017-03-17 02:19:06+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-17 02:26:43+00:00,,T06,External power ref.:2000kW,
2017-03-17 02:56:43+00:00,,T06,External power ref.:2000kW,
2017-03-17 03:02:26+00:00,,T06,"HV Trafo. vent. 1, temp:  3Â°C",
2017-03-17 03:26:43+00:00,,T06,External power ref.:2000kW,
2017-03-17 03:52:32+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-17 03:52:55+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 03:56:42+00:00,,T06,External power ref.:2000kW,
2017-03-17 04:26:42+00:00,,T06,External power ref.:2000kW,
2017-03-17 04:56:42+00:00,,T06,External power ref.:2000kW,
2017-03-17 05:26:42+00:00,,T06,External power ref.:2000kW,
2017-03-17 05:56:41+00:00,,T06,External power ref.:2000kW,
2017-03-17 06:03:50+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 06:13:10+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-17 06:26:41+00:00,,T06,External power ref.:2000kW,
2017-03-17 06:56:41+00:00,,T06,External power ref.:2000kW,
2017-03-17 07:03:17+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 07:03:22+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-03-17 07:09:54+00:00,,T06,"Nac.vent.1, nac/gear: 24/ 50Â°C",
2017-03-17 07:26:41+00:00,,T06,External power ref.:2000kW,
2017-03-17 07:56:41+00:00,,T06,External power ref.:2000kW,
2017-03-17 08:20:00+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 08:26:40+00:00,,T06,External power ref.:2000kW,
2017-03-17 08:32:17+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-17 08:50:06+00:00,,T06,"Nac.vent.2, nac/gear: 29/ 60Â°C",
2017-03-17 08:56:40+00:00,,T06,External power ref.:2000kW,
2017-03-17 09:26:40+00:00,,T06,External power ref.:2000kW,
2017-03-17 09:37:48+00:00,,T06,"Nac.vent.1, nac/gear: 28/ 51Â°C",
2017-03-17 09:42:46+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-17 09:56:40+00:00,,T06,External power ref.:2000kW,
2017-03-17 10:26:39+00:00,,T06,External power ref.:2000kW,
2017-03-17 10:40:28+00:00,,T06,"Nac.vent.2, nac/gear: 29/ 60Â°C",
2017-03-17 10:55:38+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-17 10:56:39+00:00,,T06,External power ref.:2000kW,
2017-03-17 11:26:39+00:00,,T06,External power ref.:2000kW,
2017-03-17 11:56:39+00:00,,T06,External power ref.:2000kW,
2017-03-17 12:26:38+00:00,,T06,External power ref.:2000kW,
2017-03-17 12:56:38+00:00,,T06,External power ref.:2000kW,
2017-03-17 13:26:29+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 56Â°C",
2017-03-17 13:26:38+00:00,,T06,External power ref.:2000kW,
2017-03-17 13:56:38+00:00,,T06,External power ref.:2000kW,
2017-03-17 14:26:37+00:00,,T06,External power ref.:2000kW,
2017-03-17 14:36:51+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 14:56:37+00:00,,T06,External power ref.:2000kW,
2017-03-17 15:00:38+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 15:26:37+00:00,,T06,External power ref.:2000kW,
2017-03-17 15:56:37+00:00,,T06,External power ref.:2000kW,
2017-03-17 16:26:37+00:00,,T06,External power ref.:2000kW,
2017-03-17 16:27:57+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 16:43:52+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 16:56:36+00:00,,T06,External power ref.:2000kW,
2017-03-17 17:05:17+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 17:26:36+00:00,,T06,External power ref.:2000kW,
2017-03-17 17:30:30+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 17:56:36+00:00,,T06,External power ref.:2000kW,
2017-03-17 18:03:46+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 18:25:59+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-17 18:26:36+00:00,,T06,External power ref.:2000kW,
2017-03-17 18:56:35+00:00,,T06,External power ref.:2000kW,
2017-03-17 18:57:17+00:00,,T06,"Nac.vent.2, nac/gear: 29/ 54Â°C",
2017-03-17 19:26:35+00:00,,T06,External power ref.:2000kW,
2017-03-17 19:49:34+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 19:56:35+00:00,,T06,External power ref.:2000kW,
2017-03-17 20:26:34+00:00,,T06,External power ref.:2000kW,
2017-03-17 20:31:55+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-17 20:56:34+00:00,,T06,External power ref.:2000kW,
2017-03-17 21:15:44+00:00,,T06,Generator 1 in,
2017-03-17 21:26:34+00:00,,T06,External power ref.:2000kW,
2017-03-17 21:39:01+00:00,,T06,Generator 1 in,
2017-03-17 21:39:13+00:00,,T06,External power ref.:2000kW,
2017-03-17 22:09:12+00:00,,T06,External power ref.:2000kW,
2017-03-17 22:39:12+00:00,,T06,External power ref.:2000kW,
2017-03-17 23:09:12+00:00,,T06,External power ref.:2000kW,
2017-03-17 23:18:47+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-17 23:25:34+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-17 23:39:12+00:00,,T06,External power ref.:2000kW,
2017-03-18 00:09:12+00:00,,T06,External power ref.:2000kW,
2017-03-18 00:39:11+00:00,,T06,External power ref.:2000kW,
2017-03-18 01:09:11+00:00,,T06,External power ref.:2000kW,
2017-03-18 01:18:12+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-03-18 01:26:51+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-18 01:39:11+00:00,,T06,External power ref.:2000kW,
2017-03-18 02:09:11+00:00,,T06,External power ref.:2000kW,
2017-03-18 02:39:11+00:00,,T06,External power ref.:2000kW,
2017-03-18 02:47:30+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-18 03:02:51+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-18 03:09:10+00:00,,T06,External power ref.:2000kW,
2017-03-18 03:39:10+00:00,,T06,External power ref.:2000kW,
2017-03-18 04:09:10+00:00,,T06,External power ref.:2000kW,
2017-03-18 04:10:18+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-03-18 04:18:22+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-18 04:39:09+00:00,,T06,External power ref.:2000kW,
2017-03-18 05:09:09+00:00,,T06,External power ref.:2000kW,
2017-03-18 05:39:09+00:00,,T06,External power ref.:2000kW,
2017-03-18 06:09:08+00:00,,T06,External power ref.:2000kW,
2017-03-18 06:39:08+00:00,,T06,External power ref.:2000kW,
2017-03-18 07:09:08+00:00,,T06,External power ref.:2000kW,
2017-03-18 07:39:08+00:00,,T06,External power ref.:2000kW,
2017-03-18 08:09:08+00:00,,T06,External power ref.:2000kW,
2017-03-18 08:39:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 09:09:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 09:39:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 10:09:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 10:15:54+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-18 10:39:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 10:44:43+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-18 11:09:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 11:39:07+00:00,,T06,External power ref.:2000kW,
2017-03-18 12:09:06+00:00,,T06,External power ref.:2000kW,
2017-03-18 12:39:05+00:00,,T06,External power ref.:2000kW,
2017-03-18 13:09:05+00:00,,T06,External power ref.:2000kW,
2017-03-18 13:19:59+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-18 13:39:05+00:00,,T06,External power ref.:2000kW,
2017-03-18 14:08:44+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-18 14:09:05+00:00,,T06,External power ref.:2000kW,
2017-03-18 14:39:05+00:00,,T06,External power ref.:2000kW,
2017-03-18 15:09:04+00:00,,T06,External power ref.:2000kW,
2017-03-18 15:30:35+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 56Â°C",
2017-03-18 15:39:04+00:00,,T06,External power ref.:2000kW,
2017-03-18 16:09:04+00:00,,T06,External power ref.:2000kW,
2017-03-18 16:39:04+00:00,,T06,External power ref.:2000kW,
2017-03-18 17:09:03+00:00,,T06,External power ref.:2000kW,
2017-03-18 17:11:35+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-18 17:28:46+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-18 17:39:03+00:00,,T06,External power ref.:2000kW,
2017-03-18 17:57:53+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-18 18:09:03+00:00,,T06,External power ref.:2000kW,
2017-03-18 18:20:18+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-18 18:39:03+00:00,,T06,External power ref.:2000kW,
2017-03-18 19:09:03+00:00,,T06,External power ref.:2000kW,
2017-03-18 19:10:38+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-18 19:38:33+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-18 19:39:02+00:00,,T06,External power ref.:2000kW,
2017-03-18 19:43:55+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-18 19:58:49+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-18 20:09:02+00:00,,T06,External power ref.:2000kW,
2017-03-18 20:19:57+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-18 20:39:02+00:00,,T06,External power ref.:2000kW,
2017-03-18 20:45:58+00:00,,T06,"HV Trafo. vent. 0, temp:  3Â°C",
2017-03-18 20:50:45+00:00,,T06,"Nac.vent.2, nac/gear: 29/ 54Â°C",
2017-03-18 21:09:02+00:00,,T06,External power ref.:2000kW,
2017-03-18 21:39:01+00:00,,T06,External power ref.:2000kW,
2017-03-18 22:09:01+00:00,,T06,External power ref.:2000kW,
2017-03-18 22:39:01+00:00,,T06,External power ref.:2000kW,
2017-03-18 23:09:01+00:00,,T06,External power ref.:2000kW,
2017-03-18 23:22:41+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-18 23:39:01+00:00,,T06,External power ref.:2000kW,
2017-03-19 00:09:00+00:00,,T06,External power ref.:2000kW,
2017-03-19 00:18:19+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-19 00:38:59+00:00,,T06,External power ref.:2000kW,
2017-03-19 00:56:54+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-19 01:01:34+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-03-19 01:08:59+00:00,,T06,External power ref.:2000kW,
2017-03-19 01:37:44+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-03-19 01:38:59+00:00,,T06,External power ref.:2000kW,
2017-03-19 01:44:11+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-19 02:08:59+00:00,,T06,External power ref.:2000kW,
2017-03-19 02:38:59+00:00,,T06,External power ref.:2000kW,
2017-03-19 02:41:03+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-03-19 03:08:58+00:00,,T06,External power ref.:2000kW,
2017-03-19 03:38:58+00:00,,T06,External power ref.:2000kW,
2017-03-19 03:44:22+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-03-19 04:08:58+00:00,,T06,External power ref.:2000kW,
2017-03-19 04:38:58+00:00,,T06,External power ref.:2000kW,
2017-03-19 05:08:57+00:00,,T06,External power ref.:2000kW,
2017-03-19 05:38:57+00:00,,T06,External power ref.:2000kW,
2017-03-19 05:44:00+00:00,,T06,Accumulator test done -> OK,
2017-03-19 05:53:53+00:00,,T06,"Gen. int. vent. 1, temp: 54Â°C",
2017-03-19 06:07:52+00:00,,T06,"Gen. ext. vent. 1, temp: 49Â°C",
2017-03-19 06:07:58+00:00,,T06,Generator 1 in,
2017-03-19 06:08:17+00:00,,T06,External power ref.:2000kW,
2017-03-19 06:38:17+00:00,,T06,External power ref.:2000kW,
2017-03-19 07:08:16+00:00,,T06,External power ref.:2000kW,
2017-03-19 07:38:16+00:00,,T06,External power ref.:2000kW,
2017-03-19 08:08:16+00:00,,T06,External power ref.:2000kW,
2017-03-19 08:10:14+00:00,,T06,Generator 1 in,
2017-03-19 08:10:32+00:00,,T06,External power ref.:2000kW,
2017-03-19 08:40:09+00:00,,T06,Generator 1 in,
2017-03-19 08:40:24+00:00,,T06,External power ref.:2000kW,
2017-03-19 09:10:24+00:00,,T06,External power ref.:2000kW,
2017-03-19 09:40:23+00:00,,T06,External power ref.:2000kW,
2017-03-19 10:10:23+00:00,,T06,External power ref.:2000kW,
2017-03-19 10:40:23+00:00,,T06,External power ref.:2000kW,
2017-03-19 11:10:23+00:00,,T06,External power ref.:2000kW,
2017-03-19 11:40:22+00:00,,T06,External power ref.:2000kW,
2017-03-19 12:10:22+00:00,,T06,External power ref.:2000kW,
2017-03-19 12:40:22+00:00,,T06,External power ref.:2000kW,
2017-03-19 13:10:22+00:00,,T06,External power ref.:2000kW,
2017-03-19 13:25:19+00:00,,T06,"Hub fan 2, Temp: 35Â°C",
2017-03-19 13:27:03+00:00,2017-03-19 13:58:36+00:00,T06,Encoder signal error 0: 4189,
2017-03-19 13:27:04+00:00,,T06,Stop  684.7kW  1521RPM,
2017-03-19 13:27:04+00:00,,T06,Extra info. Err:343 P: 684.7kW,
2017-03-19 13:40:21+00:00,,T06,External power ref.:2000kW,
2017-03-19 13:58:36+00:00,,T06,Run,
2017-03-19 13:59:27+00:00,,T06,Generator 1 in,
2017-03-19 14:10:21+00:00,,T06,External power ref.:2000kW,
2017-03-19 14:19:22+00:00,,T06,User    0 primary access,
2017-03-19 14:19:22+00:00,,T06,Key switch: Local control,
2017-03-19 14:19:52+00:00,,T06,Key switch: Local/Remote,
2017-03-19 14:20:00+00:00,,T06,Key switch: Remote control,
2017-03-19 14:40:21+00:00,,T06,External power ref.:2000kW,
2017-03-19 14:56:28+00:00,,T06,Generator 1 in,
2017-03-19 14:56:40+00:00,,T06,External power ref.:2000kW,
2017-03-19 15:20:20+00:00,,T06,Generator 1 in,
2017-03-19 15:20:31+00:00,,T06,External power ref.:2000kW,
2017-03-19 15:26:12+00:00,,T06,Generator 1 in,
2017-03-19 15:44:03+00:00,,T06,Generator 1 in,
2017-03-19 15:44:19+00:00,,T06,External power ref.:2000kW,
2017-03-19 17:15:26+00:00,,T06,Yawcontr. from:30011 to:30010,
2017-03-19 17:31:05+00:00,,T06,Generator 1 in,
2017-03-19 17:31:16+00:00,,T06,External power ref.:2000kW,
2017-03-19 17:45:02+00:00,,T06,Generator 1 in,
2017-03-19 18:36:11+00:00,,T06,"Gen. int. vent. 0, temp: 34Â°C",
2017-03-19 18:36:11+00:00,,T06,"Gen. ext. vent. 0, temp: 34Â°C",
2017-03-19 20:09:53+00:00,,T06,"Hub fan 1, Temp: 29Â°C",
2017-03-19 20:17:15+00:00,,T06,Yawcontr. from:30010 to:30011,
2017-03-19 22:13:36+00:00,,T06,"Nac.vent.1, nac/gear: 24/ 39Â°C",
2017-03-20 07:00:03+00:00,,T06,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-03-20 07:00:03+00:00,,T06,Heating slipring time  644 Sec,
2017-03-20 08:01:16+00:00,,T06,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-03-20 08:01:16+00:00,,T06,Heating slipring time  614 Sec,
2017-03-20 09:11:31+00:00,,T06,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-03-20 09:11:31+00:00,,T06,Heating slipring time  644 Sec,
2017-03-20 09:43:16+00:00,,T06,"Nac.vent.0, nac/gear: 23/ 32Â°C",
2017-03-20 10:22:17+00:00,,T06,"Gen SlipR. Heat:  1, t:  19Â°C",
2017-03-20 10:22:17+00:00,,T06,Heating slipring time  689 Sec,
2017-03-20 10:52:41+00:00,,T06,Yawcontr. from:30011 to:30010,
2017-03-20 11:06:51+00:00,,T06,Generator 1 in,
2017-03-20 11:07:08+00:00,,T06,External power ref.:2000kW,
2017-03-20 11:12:38+00:00,,T06,"Nac.vent.1, nac/gear: 26/ 34Â°C",
2017-03-20 11:37:08+00:00,,T06,External power ref.:2000kW,
2017-03-20 12:07:08+00:00,,T06,External power ref.:2000kW,
2017-03-20 12:18:19+00:00,,T06,"Gen. ext. vent. 1, temp: 50Â°C",
2017-03-20 12:18:19+00:00,,T06,"Gen. int. vent. 1, temp: 50Â°C",
2017-03-20 12:37:07+00:00,,T06,External power ref.:2000kW,
2017-03-20 13:07:07+00:00,,T06,External power ref.:2000kW,
2017-03-20 13:37:06+00:00,,T06,External power ref.:2000kW,
2017-03-20 13:41:28+00:00,,T06,"Nac.vent.2, nac/gear: 30/ 44Â°C",
2017-03-20 14:07:06+00:00,,T06,External power ref.:2000kW,
2017-03-20 14:37:06+00:00,,T06,External power ref.:2000kW,
2017-03-20 15:05:33+00:00,,T06,"Hub fan 2, Temp: 35Â°C",
2017-03-20 15:07:06+00:00,,T06,External power ref.:2000kW,
2017-03-20 15:37:06+00:00,,T06,External power ref.:2000kW,
2017-03-20 16:07:06+00:00,,T06,External power ref.:2000kW,
2017-03-20 16:08:21+00:00,,T06,"Gen. ext. vent. 2, temp: 65Â°C",
2017-03-20 16:37:05+00:00,,T06,External power ref.:2000kW,
2017-03-20 17:07:05+00:00,,T06,External power ref.:2000kW,
2017-03-20 17:37:05+00:00,,T06,External power ref.:2000kW,
2017-03-20 17:38:57+00:00,,T06,"Hub fan 1, Temp: 29Â°C",
2017-03-20 18:07:05+00:00,,T06,External power ref.:2000kW,
2017-03-20 18:37:04+00:00,,T06,External power ref.:2000kW,
2017-03-20 19:07:04+00:00,,T06,External power ref.:2000kW,
2017-03-20 19:37:04+00:00,,T06,External power ref.:2000kW,
2017-03-20 19:55:23+00:00,,T06,Generator 1 in,
2017-03-20 19:55:32+00:00,,T06,External power ref.:2000kW,
2017-03-20 20:02:09+00:00,,T06,Generator 1 in,
2017-03-20 20:25:31+00:00,,T06,External power ref.:2000kW,
2017-03-20 20:55:31+00:00,,T06,External power ref.:2000kW,
2017-03-20 21:25:31+00:00,,T06,External power ref.:2000kW,
2017-03-20 21:55:31+00:00,,T06,External power ref.:2000kW,
2017-03-20 22:25:30+00:00,,T06,External power ref.:2000kW,
2017-03-20 22:55:30+00:00,,T06,External power ref.:2000kW,
2017-03-20 23:10:47+00:00,,T06,"Nac.vent.1, nac/gear: 24/ 42Â°C",
2017-03-20 23:25:30+00:00,,T06,External power ref.:2000kW,
2017-03-20 23:55:30+00:00,,T06,External power ref.:2000kW,
2017-03-21 00:25:29+00:00,,T06,External power ref.:2000kW,
2017-03-21 00:55:29+00:00,,T06,External power ref.:2000kW,
2017-03-21 01:25:29+00:00,,T06,External power ref.:2000kW,
